job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills
Cientista de Dados,Sênior,Híbrido,company_706,"Los Angeles, CA . Hybrid",a month ago,"Los Angeles, CA, US",Tecnologia,Privada,150,Private,"€121,476 - €225,595",[]
Cientista de Dados,Sênior,,company_738,"Chicago, IL",14 days ago,"San Francisco, CA, US",Finanças,Privada,700,Private,"€189,520 - €205,503","['amazon', 'spark', 'git', 'r', 'python', 'linux', 'java', 'sql', 'machine learning', 'database', 'azure']"
Cientista de Dados,Sênior,Remoto,company_825,"Remote - US . San Diego, California, United States . Fully Remote",14 days ago,"San Diego, CA, US",Tecnologia,Privada,210,Private,"€144,750 - €229,724",[]
Cientista de Dados,Sênior,Remoto,company_832,"Torrance, CA",7 days ago,"Renton, WA, US",Saúde,,"120,010",Nonprofit,"€159,835","['r', 'python', 'scala', 'sql', 'machine learning', 'database', 'azure', 'tableau']"
Cientista de Dados,Líder,,company_047,"Visakhapatnam Rural mandal, India",7 days ago,"Bengaluru, KA, IN",Tecnologia,Pública,"222,040",€24.46B,"€10,053","['deep learning', 'machine learning']"
Cientista de Dados,Sênior,Híbrido,company_833,"Canada . Vancouver, BC, Canada . Hybrid",a month ago,"Vancouver, BC, CA",Tecnologia,Privada,98,Private,"€118,741 - €155,273",[]
Engenheiro de Machine Learning,Sênior,Presencial,company_065,"Toronto, Ontario, Canada",a month ago,"Cherry Hill, NJ, US",Tecnologia,Privada,"26,030",Private,"€137,008 - €173,541","['pytorch', 'spark', 'aws', 'database', 'sql', 'machine learning', 'deep learning', 'azure', 'tensorflow']"
Engenheiro de Machine Learning,Sênior,Híbrido,company_836,"Dublin, Ireland . Hybrid",6 days ago,"San Francisco, CA, US",Tecnologia,Privada,630,€1.27B,"€98,012",[]
Cientista de Dados,Sênior,Presencial,company_316,"Bengaluru, Karnataka, India",14 days ago,"Eden Prairie, MN, US",Saúde,Pública,"37,960",Public,"€29,797 - €32,901","['spark', 'aws', 'python', 'sql', 'machine learning', 'deep learning', 'azure']"
Cientista de Dados,Sênior,Híbrido,company_662,"Redwood City, CA (Hybrid) . Hybrid",6 days ago,"Redwood City, CA, US",Tecnologia,Privada,600,Private,"€220,119",[]
Cientista de Dados,Sênior,,company_837,"Waltham, MA",7 days ago,"London, GB",Energia,Pública,"12,270",€36.93B,"€126,957 - €149,790","['git', 'r', 'python', 'sql', 'azure']"
Engenheiro de Machine Learning,Sênior,Híbrido,company_690,"Pittsburgh, PA . Hybrid",7 days ago,"Maplewood, MN, US",Saúde,Pública,"22,060",Public,"€108,761 - €132,929","['pytorch', 'aws', 'python', 'machine learning', 'deep learning']"
Cientista de Dados,Líder,Presencial,company_184,"New York, NY",5 days ago,"New York, NY, US",Varejo,Pública,"130,040",€5.23B,"€137,000","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_015,"Los Angeles County, CA",7 days ago,"Menlo Park, CA, US",Tecnologia,Pública,900,Public,"€121,475 - €132,435","['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'scipy', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_134,"Arlington, VA . Bellevue, WA",a day ago,"Seattle, WA, US",Varejo,Pública,"865,436",€832.81B,"€155,268 - €177,188","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,Sênior,Presencial,company_763,"Princeton, NJ . New York, NY",19 days ago,"New York, NY, US",Tecnologia,Pública,"26,630",Public,"€118,737 - €168,970","['pytorch', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']"
Cientista de Dados,Pleno,Presencial,company_269,"Chennai, Tamil Nadu, India . Hyderabad, Telangana, India",a month ago,"Charlotte, NC, US",Finanças,Pública,"274,280",€276.82B,"€20,926","['hadoop', 'git', 'gcp', 'python']"
Cientista de Dados,Sênior,Remoto,company_832,"Washington, United States",7 days ago,"Renton, WA, US",Saúde,,"120,040",Nonprofit,"€159,834","['r', 'python', 'scala', 'sql', 'machine learning', 'database', 'azure', 'tableau']"
Cientista de Dados,Sênior,Remoto,company_141,"Fort Worth, TX",14 days ago,"Bethesda, MD, US",Tecnologia,Pública,"108,650",€117.13B,"€100,474 - €132,440",['machine learning']
Cientista de Dados,Sênior,,company_250,"New York, NY . Chicago, IL",4 days ago,"Paris, FR",Saúde,Privada,"76,010",Private,"€66,119 - €99,994","['amazon', 'aws']"
Cientista de Dados,Sênior,Híbrido,company_840,"East Coast, United States . New York, United States . Hybrid",a month ago,"Altrincham, GB",Saúde,Privada,240,Private,"€124,220 - €168,060",[]
Cientista de Dados,Sênior,,company_844,"Mountain View, CA",21 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,040",€94.59B,"€168,973","['r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,,Remoto,company_845,Fully Remote,5 days ago,"San Francisco, CA, US",Finanças,Privada,457,Private,"€115,085 - €152,531",[]
Cientista de Dados,Líder,Híbrido,company_846,"Greater Birmingham, Alabama Area . Hybrid",14 days ago,"Boulder, CO, US",Energia,Privada,240,Private,"€118,740 - €155,273",[]
Cientista de Dados,Sênior,Híbrido,company_313,"Markham, Ontario, Canada . Toronto, Ontario, Canada . Hybrid",a month ago,"London, GB",Finanças,Pública,"29,490",Public,"€73,454","['machine learning', 'python']"
Cientista de Dados,Pleno,,company_233,"Springfield, VA",a month ago,"Reston, VA, US",Tecnologia,Pública,"27,420",Public,"€81,926 - €148,097","['git', 'r', 'python', 'docker', 'linux', 'java', 'sql', 'database', 'deep learning']"
Cientista de Dados,Sênior,Remoto,company_572,Fully Remote,19 days ago,"San Francisco, CA, US",Tecnologia,Privada,45,Private,"€155,266 - €178,099",[]
Cientista de Dados,Sênior,Presencial,company_355,"Bellevue, WA . San Francisco, CA . Seattle, WA . Palo Alto, CA",14 days ago,"San Francisco, CA, US",Tecnologia,Pública,"65,810",€130.59B,"€125,226 - €216,010","['sql', 'r', 'python']"
Cientista de Dados,Sênior,Híbrido,company_848,"Cambridge, MA . Hybrid",16 days ago,"Basel, BS, CH",Saúde,Pública,"107,710",€161.05B,"€79,461",['python']
Cientista de Dados,Pleno,Presencial,company_231,"South San Francisco, CA . On-site",25 days ago,"Kenilworth, NJ, US",Saúde,Pública,"78,700",€231.13B,"€157,737 - €248,339","['machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Híbrido,company_182,"Navi Mumbai, Maharashtra, India . Hybrid",7 days ago,"Chicago, IL, US",Finanças,Pública,"9,900",Public,"€15,539","['python', 'neural network', 'sql', 'machine learning', 'deep learning']"
Cientista de Dados,Pleno,Presencial,company_288,"Washington, DC . On-site",5 days ago,"Reston, VA, US",Tecnologia,Pública,"26,060",€62.89B,"€146,141 - €182,673",['python']
Cientista de Dados,Pleno,Híbrido,company_793,"Pittsburgh, PA . Hybrid",a month ago,"Pittsburgh, PA, US",Educação,,"12,659",Education,"€44,521 - €59,359","['database', 'sql', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_445,On-site,2 days ago,"Ventura, CA, US",Tecnologia,Pública,"2,300",Public,"€151,799 - €278,294",[]
Cientista de Dados,,Híbrido,company_851,"Bangalore, Karnataka, India . Hybrid",10 months ago,"Edison, NJ, US",Tecnologia,Privada,"3,570",Private,"€34,569",[]
Cientista de Dados,Sênior,,company_166,"Veldhoven, North Brabant, Netherlands",14 days ago,"Veldhoven, NB, NL",Tecnologia,Pública,"24,800",€173.51B,"€82,367",[]
Cientista de Dados,Sênior,,company_852,"San Antonio, TX",14 days ago,"San Antonio, TX, US",Varejo,Privada,"23,910",Private,"€130,610","['spark', 'r', 'python', 'docker', 'scala', 'java', 'sql', 'machine learning', 'kubernetes', 'deep learning', 'tensorflow']"
Cientista de Dados,Líder,Presencial,company_420,"Bangkok, Bangkok, Thailand . On-site",a month ago,"Singapore, SG",Tecnologia,Privada,"4,570",Private,"€54,267",[]
Cientista de Dados,Sênior,,company_308,"Hyderabad, Telangana, India",4 days ago,"Redmond, WA, US",Tecnologia,Pública,"182,288",€1.68T,"€48,604","['pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'machine learning', 'deep learning', 'hadoop', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Remoto,company_037,"Remote, United States . Fully Remote",14 days ago,"San Francisco, CA, US",Finanças,Privada,300,Private,"€167,139",[]
Cientista de Dados,Líder,Híbrido,company_851,"Bangalore, Karnataka, India . Hybrid",a month ago,"Edison, NJ, US",Tecnologia,Privada,"3,560",Private,"€34,568",[]
Cientista de Dados,Sênior,,company_694,"San Francisco, CA",2 months ago,"San Francisco, CA, US",Finanças,Privada,90,Private,"€200,936 - €264,868","['amazon', 'machine learning']"
Cientista de Dados,Líder,Remoto,company_859,"Cardiff, London or Remote (UK) . Fully Remote",3 months ago,"London, GB",Tecnologia,Privada,"1,530",€4.36B,"€86,767 - €105,033",[]
Cientista de Dados,Sênior,,company_116,"Louisville, KY",14 days ago,"Dearborn, MI, US",Tecnologia,Pública,"187,570",€51.83B,"€107,773","['pandas', 'numpy', 'pytorch', 'git', 'r', 'python', 'scikit-learn', 'sql', 'gcp', 'machine learning', 'tensorflow', 'tableau']"
Cientista de Dados,Sênior,,company_861,"Oklahoma City, OK",7 days ago,"Oklahoma City, OK, US",Tecnologia,Pública,"4,780",Public,"€114,172",['machine learning']
Cientista de Dados,Sênior,Presencial,company_864,"St Louis, MO",a month ago,"Brentwood, MO, US",Varejo,Pública,"11,020",Public,"€101,079 - €157,680","['pandas', 'amazon', 'powerbi', 'git', 'r', 'python', 'scipy', 'sql', 'machine learning', 'database', 'azure', 'matplotlib', 'tableau']"
Cientista de Dados,Sênior,Presencial,company_705,"San Francisco, CA . On-site",4 months ago,"San Francisco, CA, US",Tecnologia,Privada,90,Private,"€155,269 - €189,976",[]
Cientista de Dados,Sênior,Híbrido,company_667,"Mountain View, CA, US . San Francisco, CA, US . Hybrid",9 days ago,"Mountain View, CA, US",Tecnologia,Privada,"2,810",Private,"€226,506",[]
Cientista de Dados,Sênior,Híbrido,company_083,"Madrid, Community of Madrid, Spain . Hybrid",21 days ago,"Paris, IDF, FR",Tecnologia,Privada,"263,610",€25.51B,"€32,158","['pandas', 'numpy', 'aws', 'r', 'python', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib']"
Cientista de Dados,Sênior,Híbrido,company_870,"Chicago, Illinois, United States . New York, New York, United States . Hybrid",13 days ago,"Chicago, IL, US",Tecnologia,Privada,420,Private,"€159,841 - €205,507",[]
Cientista de Dados,Líder,Presencial,company_235,"San Antonio, TX",7 days ago,"San Antonio, TX, US",Finanças,Privada,"33,010",Private,"€150,499 - €287,662","['r', 'python', 'sql', 'database', 'machine learning']"
Cientista de Dados,Líder,Presencial,company_871,"San Francisco, CA",7 days ago,"San Francisco, CA, US",Tecnologia,Privada,45,Private,"€164,407 - €191,806","['pytorch', 'aws', 'machine learning', 'azure', 'deep learning', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_185,"Linthicum Heights, MD . On-site",7 days ago,"Falls Church, VA, US",Tecnologia,Pública,"97,070",€75.05B,"€158,745 - €197,653","['pandas', 'numpy', 'python', 'sql', 'database', 'matplotlib', 'tableau']"
Cientista de Dados,Júnior,,company_152,"Atlanta, GA",11 days ago,"Atlanta, GA, US",Finanças,Pública,"53,700",€19.70B,"€125,135","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_873,"Santa Clara, CA . On-site",15 days ago,"Santa Clara, CA, US",Tecnologia,Privada,75,Private,"€146,140 - €219,206",[]
Cientista de Dados,Pleno,,company_781,"Stamford, CT",21 days ago,"Stamford, CT, US",Tecnologia,Pública,"96,040",Public,"€95,906","['spark', 'r', 'python', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_422,"Englewood, CO . On-site",14 days ago,"Englewood, CO, US",Tecnologia,Pública,"2,520",Public,"€75,957 - €108,508","['amazon', 'r', 'python', 'sql', 'database', 'machine learning', 'tableau']"
Cientista de Dados,Pleno,,company_875,"Princeton, NJ",15 days ago,"Princeton, NJ, US",Saúde,Pública,"3,570",Public,"€150,270 - €224,665","['sql', 'r', 'python']"
Cientista de Dados,Pleno,Presencial,company_878,"San Francisco, CA . San Jose, CA . Seattle, WA",2 days ago,"San Jose, CA, US",Tecnologia,Pública,"21,310",€144.62B,"€99,560 - €175,732","['spark', 'python', 'sql', 'hadoop', 'machine learning']"
Cientista de Dados,Sênior,,company_879,"Madrid, Community of Madrid, Spain",23 days ago,"Birmingham, AL, US",Finanças,Pública,"123,020",Public,"€41,559","['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'docker', 'sql', 'machine learning', 'kubernetes', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_880,United States,a month ago,"San Diego, CA, US",Varejo,Pública,"27,030",Public,"€94,812 - €142,214","['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'gcp', 'azure']"
Cientista de Dados,,Híbrido,company_403,"Boston, MA . Hybrid",8 days ago,"Boston, MA, US",Varejo,Pública,"17,040",Public,"€110,516 - €120,563",[]
Cientista de Dados,Sênior,,company_603,"Queenstown, Central Singapore Community Development Council, Singapore",a month ago,"Singapore, SG",Educação,,210,Education,"€54,804","['neural network', 'machine learning', 'r', 'python']"
Engenheiro de Machine Learning,Sênior,Presencial,company_883,"Newport Beach, CA . Ньюпорт-Бич, Калифорния, Соединенные Штаты Америки",18 days ago,"Walldorf, BW, DE",Tecnologia,Pública,"117,800",€104.16B,"€114,167 - €127,867","['pytorch', 'machine learning', 'database', 'deep learning', 'tensorflow']"
Cientista de Dados,Líder,Remoto,company_236,Canada . Fully Remote,2 days ago,"Miami, FL, US",Tecnologia,Privada,30,Private,"€200,938 - €246,604","['sql', 'machine learning']"
Cientista de Dados,Sênior,Híbrido,company_032,"San Diego, CA . Hybrid",3 months ago,"Minato City, JP",Tecnologia,Pública,"110,020",€84.89B,"€149,700 - €224,593","['pandas', 'numpy', 'scikit-learn', 'python', 'sql', 'machine learning', 'deep learning']"
Cientista de Dados,Pleno,Híbrido,company_061,"Manchester, England, United Kingdom . Hybrid",7 days ago,"Manchester, GB",Tecnologia,Pública,"1,310",Public,"€36,538 - €54,805","['airflow', 'spark', 'machine learning', 'python']"
Cientista de Dados,Sênior,,company_366,"Columbia, MD",4 days ago,"Columbia, MD, US",Tecnologia,Privada,180,Private,"€73,072","['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']"
Cientista de Dados,Sênior,,company_291,"Bengaluru East, Karnataka, India",4 days ago,"Bengaluru, KA, IN",Tecnologia,Pública,"261,040",€71.08B,"€9,585","['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']"
Cientista de Dados,Sênior,Híbrido,company_309,"New York, United States . Hybrid",5 days ago,"New York, NY, US",Tecnologia,Privada,"3,510",Private,"€137,008 - €150,708","['pandas', 'pytorch', 'aws', 'r', 'python', 'sql', 'machine learning', 'deep learning']"
Cientista de Dados,Sênior,Híbrido,company_885,"Bethesda, MD . Hybrid",14 days ago,"Reston, VA, US",Tecnologia,,"1,060",Nonprofit,"€130,245 - €203,539","['sql', 'r', 'python']"
Engenheiro de Machine Learning,Sênior,,company_889,"Brooklyn, NY",3 months ago,"NY, US",Energia,Pública,"6,160",Public,"€187,238 - €216,464","['spark', 'python', 'scala', 'java', 'airflow', 'gcp', 'machine learning', 'tensorflow']"
Engenheiro de Machine Learning,,Presencial,company_312,"San Francisco, CA . Seattle, WA . New York, NY . On-site",6 days ago,"Montreal, QC, CA",Tecnologia,Privada,31,Private,"€200,936 - €296,835",[]
Cientista de Dados,Sênior,Presencial,company_744,"Hillsboro, OR . Portland, OR . Lake Oswego, OR",14 days ago,"Roseburg, OR, US",Finanças,Pública,"3,790",Public,"€81,245 - €150,875","['aws', 'r', 'python', 'sql', 'machine learning', 'azure']"
Cientista de Dados,Sênior,,company_894,"Fort Worth, TX",7 days ago,"Benbrook, TX, US",Tecnologia,Privada,510,Private,"€100,473",['machine learning']
Cientista de Dados,Sênior,,company_895,"Annapolis Junction, MD",3 months ago,"Centreville, VA, US",Tecnologia,Pública,"16,070",Public,"€110,337 - €198,564","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,,company_896,"Dallas, TX",14 days ago,"Dallas, TX, US",Finanças,Pública,"100,050",Public,"€75,815","['sql', 'machine learning', 'python']"
Engenheiro de Machine Learning,Sênior,,company_371,"South San Francisco, CA",7 days ago,"South San Francisco, CA, US",Saúde,Privada,250,Private,"€155,270 - €212,810","['pytorch', 'deep learning', 'machine learning', 'python']"
Cientista de Dados,Sênior,Híbrido,company_115,"Bengaluru, Karnataka, India . Hybrid",7 days ago,"Frankfurt am Main, HE, DE",Finanças,Pública,"68,440",Public,"€24,203","['pytorch', 'aws', 'python', 'sql', 'gcp', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_251,"Alpharetta, GA",14 days ago,"Roseland, NJ, US",Tecnologia,Pública,"65,130",Public,"€58,368 - €156,350","['aws', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,,Presencial,company_096,"New York, New York, United States . On-site",a month ago,"San Francisco, CA, US",Finanças,Privada,950,€11.38B,"€138,834 - €173,541",[]
Cientista de Dados,Sênior,Híbrido,company_146,"Toronto, ON . Hybrid",12 days ago,"San Francisco, CA, US",Finanças,Privada,780,€11.85B,"€179,015 - €246,144",[]
Cientista de Dados,,Híbrido,company_081,"Toronto, Canada . Hybrid",7 days ago,"San Francisco, CA, US",Tecnologia,Pública,"5,010",€4.42B,"€98,647",[]
